title_id,full_title,title,place,dates,capture_date,capture_timestamp
455,Tumut Advocate and Farmers and Settlers' Adviser (NSW : 1903 - 1925),Tumut Advocate and Farmers and Settlers' Adviser,NSW,1903 - 1925,2014-04-07,20140407052640
659,Tumut and Adelong Times (NSW : 1864 - 1867; 1899 - 1949),Tumut and Adelong Times,NSW,1864 - 1867; 1899 - 1949,2014-04-07,20140407052640
614,Tungamah and Lake Rowan Express and St. James Gazette (Vic. : 1914 - 1918),Tungamah and Lake Rowan Express and St. James Gazette,VIC,1914 - 1918,2014-04-07,20140407052640
615,Ultima and Chillingollah Star (Vic. : 1914 - 1918),Ultima and Chillingollah Star,VIC,1914 - 1918,2014-04-07,20140407052640
616,Upper Murray and Mitta Herald (Vic. : 1914 - 1918),Upper Murray and Mitta Herald,VIC,1914 - 1918,2014-04-07,20140407052640
701,Wagga Wagga Express (NSW : 1879 - 1920),Wagga Wagga Express,NSW,1879 - 1920,2014-04-07,20140407052640
382,Wagga Wagga Express and Murrumbidgee District Advertiser (NSW : 1858 - 1859; 1866; 1872 - 1874),Wagga Wagga Express and Murrumbidgee District Advertiser,NSW,1858 - 1859; 1866; 1872 - 1874,2014-04-07,20140407052640
390,"Yarragon, Trafalgar and Moe Settlement News (Vic. : 1902 - 1922)","Yarragon, Trafalgar and Moe Settlement News",VIC,1902 - 1922,2014-04-07,20140407052640
435,"Adelong Argus, Tumut and Gundagai Advertiser (NSW : 1925)","Adelong Argus, Tumut and Gundagai Advertiser",NSW,1925,2014-05-30,20140530111158
627,Albury Banner Wodonga Express and Riverina Stock Journal (NSW : 1941),Albury Banner Wodonga Express and Riverina Stock Journal,NSW,1941,2014-05-30,20140530111158
746,"Australian Worker (Sydney, NSW : 1913 - 1950)",Australian Worker,"Sydney, NSW",1913 - 1950,2014-05-30,20140530111158
721,Blayney Advocate and Carcoar Herald (NSW : 1898 - 1904),Blayney Advocate and Carcoar Herald,NSW,1898 - 1904,2014-05-30,20140530111158
802,Blayney West Macquarie (NSW : 1949),Blayney West Macquarie,NSW,1949,2014-05-30,20140530111158
744,Canowindra Star and Woodstock Recorder (NSW : 1902 - 1903),Canowindra Star and Woodstock Recorder,NSW,1902 - 1903,2014-05-30,20140530111158
475,Carcoar Chronicle (NSW : 1878 - 1943),Carcoar Chronicle,NSW,1878 - 1943,2014-05-30,20140530111158
710,"Catholic Freeman's Journal (Sydney, NSW : 1932 - 1942)",Catholic Freeman's Journal,"Sydney, NSW",1932 - 1942,2014-05-30,20140530111158
711,"Catholic Weekly (Sydney, NSW : 1942 - 1954)",Catholic Weekly,"Sydney, NSW",1942 - 1954,2014-05-30,20140530111158
639,Cootamundra Herald (NSW : 1877 - 1957),Cootamundra Herald,NSW,1877 - 1957,2014-05-30,20140530111158
724,"Cumberland Free Press (Parramatta, NSW : 1895 - 1897)",Cumberland Free Press,"Parramatta, NSW",1895 - 1897,2014-05-30,20140530111158
735,"Great Southern Herald (Katanning, WA : 1901 - 1954)",Great Southern Herald,"Katanning, WA",1901 - 1954,2014-05-30,20140530111158
725,"Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)","Hay Standard and Advertiser for Balranald, Wentworth, Maude...","Hay, NSW",1871 - 1873; 1880 - 1881; 1890 - 1900,2014-05-30,20140530111158
745,"Hummer (Milsons Point, NSW : 1891 - 1892)",Hummer,"Milsons Point, NSW",1891 - 1892,2014-05-30,20140530111158
804,Illustrated Sydney News (NSW : 1881 - 1894),Illustrated Sydney News,NSW,1881 - 1894,2014-05-30,20140530111158
803,Illustrated Sydney News and New South Wales Agriculturalist and Grazier (NSW : 1872 - 1881),Illustrated Sydney News and New South Wales Agriculturalist and Grazier,NSW,1872 - 1881,2014-05-30,20140530111158
476,Lyndhurst Shire Chronicle (NSW : 1897 - 1941; 1944 - 1954),Lyndhurst Shire Chronicle,NSW,1897 - 1941; 1944 - 1954,2014-05-30,20140530111158
731,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)","Maryborough Chronicle, Wide Bay and Burnett Advertiser",QLD,1860 - 1947,2014-05-30,20140530111158
714,Mount Barker Courier and Onkaparinga and Gumeracha Advertiser (SA : 1880 - 1954),Mount Barker Courier and Onkaparinga and Gumeracha Advertiser,SA,1880 - 1954,2014-05-30,20140530111158
715,Narracoorte Herald (SA : 1875 - 1954),Narracoorte Herald,SA,1875 - 1954,2014-05-30,20140530111158
748,"People and the Collectivist (Sydney, NSW : 1900)",People and the Collectivist,"Sydney, NSW",1900,2014-05-30,20140530111158
737,"Pilbarra Goldfield News (Marble Bar, WA : 1897 - 1923)",Pilbarra Goldfield News,"Marble Bar, WA",1897 - 1923,2014-05-30,20140530111158
718,Port Adelaide Gazette (SA : 1930),Port Adelaide Gazette,SA,1930,2014-05-30,20140530111158
719,"Port Adelaide Post Shipping Gazette, Farmers and Commercial Register (Port Adelaide, SA : 1876)","Port Adelaide Post Shipping Gazette, Farmers and Commercial Register","Port Adelaide, SA",1876,2014-05-30,20140530111158
726,"Riverina Times, Hay Standard and Journal of Water Conservation ( Hay, NSW : 1900 - 1902)","Riverina Times, Hay Standard and Journal of Water Conservation","Hay, NSW",1900 - 1902,2014-05-30,20140530111158
331,Shepparton Advertiser (Vic. : 1914 - 1953),Shepparton Advertiser,VIC,1914 - 1953,2014-05-30,20140530111158
739,"South-Western News (Busselton, WA : 1903 - 1949)",South-Western News,"Busselton, WA",1903 - 1949,2014-05-30,20140530111158
713,"Table Talk (Melbourne, Vic. : 1885 - 1939)",Table Talk,"Melbourne, VIC",1885 - 1939,2014-05-30,20140530111158
727,Temora Advertiser (NSW : 1939),Temora Advertiser,NSW,1939,2014-05-30,20140530111158
728,Temora Herald and Mining Journal (NSW : 1882 - 1883),Temora Herald and Mining Journal,NSW,1882 - 1883,2014-05-30,20140530111158
729,Temora Telegraph and Mining Advocate (NSW : 1880),Temora Telegraph and Mining Advocate,NSW,1880,2014-05-30,20140530111158
747,"Worker (Wagga, NSW : 1892 - 1913)",Worker,"Wagga, NSW",1892 - 1913,2014-05-30,20140530111158
730,"Wyalong Star and Temora and Barmedman Advertiser (West Wyalong, NSW : 1894 - 1895; 1899 - 1906)",Wyalong Star and Temora and Barmedman Advertiser,"West Wyalong, NSW",1894 - 1895; 1899 - 1906,2014-05-30,20140530111158
716,Yackandandah Times (Vic. : 1890 - 1931),Yackandandah Times,VIC,1890 - 1931,2014-05-30,20140530111158
717,Benalla Standard (Vic. : 1901 - 1920),Benalla Standard,VIC,1901 - 1920,2014-07-22,20140722020625
393,Cobargo Chronicle (NSW : 1898 - 1919),Cobargo Chronicle,NSW,1898 - 1919,2014-07-22,20140722020625
742,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",Daily Telegraph,"Launceston, TAS",1883 - 1928,2014-07-22,20140722020625
734,"Eastern Districts Chronicle (York, WA : 1877 - 1927)",Eastern Districts Chronicle,"York, WA",1877 - 1927,2014-07-22,20140722020625
712,Jewish Herald (Vic. : 1879 - 1920),Jewish Herald,VIC,1879 - 1920,2014-07-22,20140722020625
732,Maryborough Chronicle (Qld. : 1947 - 1954),Maryborough Chronicle,QLD,1947 - 1954,2014-07-22,20140722020625
736,Norseman Times (WA : 1898 - 1920),Norseman Times,WA,1898 - 1920,2014-07-22,20140722020625
743,"North-Eastern Advertiser (Scottsdale, Tas. : 1909 - 1954)",North-Eastern Advertiser,"Scottsdale, TAS",1909 - 1954,2014-07-22,20140722020625
733,"Northern Herald (Cairns, Qld. : 1913 - 1939)",Northern Herald,"Cairns, QLD",1913 - 1939,2014-07-22,20140722020625
738,"South Western Advertiser (Perth, WA : 1910 - 1954)",South Western Advertiser,"Perth, WA",1910 - 1954,2014-07-22,20140722020625
740,Toodyay Herald (WA : 1912 - 1954),Toodyay Herald,WA,1912 - 1954,2014-07-22,20140722020625
394,Twofold Bay and Maneroo Observer (NSW : 1860),Twofold Bay and Maneroo Observer,NSW,1860,2014-07-22,20140722020625
701,Wagga Wagga Express (NSW : 1879 - 1917),Wagga Wagga Express,NSW,1879 - 1917,2014-07-22,20140722020625
741,"Westralian Worker (Perth, WA : 1900 - 1951)",Westralian Worker,"Perth, WA",1900 - 1951,2014-07-22,20140722020625
390,"Yarragon, Trafalgar and Moe Settlement News (Vic. : 1904 - 1920)","Yarragon, Trafalgar and Moe Settlement News",VIC,1904 - 1920,2014-07-22,20140722020625
558,Geelong Advertiser (Vic. : 1859 - 1918),Geelong Advertiser,VIC,1859 - 1918,2014-07-31,20140731225844
792,"Advocate (Melbourne, Vic. : 1914 - 1918)",Advocate,"Melbourne, VIC",1914 - 1918,2014-09-24,20140924192406
809,"Age (Melbourne, Vic. : 1854 - 1954)",Age,"Melbourne, VIC",1854 - 1954,2014-09-24,20140924192406
754,Ararat Chronicle and Willaura and Lake Bolac Districts Recorder (Vic. : 1914 - 1918),Ararat Chronicle and Willaura and Lake Bolac Districts Recorder,VIC,1914 - 1918,2014-09-24,20140924192406
755,Avoca Free Press and Farmers' and Miners' Journal (Vic. : 1914 - 1918),Avoca Free Press and Farmers' and Miners' Journal,VIC,1914 - 1918,2014-09-24,20140924192406
756,Avoca Mail (Vic. : 1915 -1918),Avoca Mail,VIC,1915 - 1918,2014-09-24,20140924192406
757,Bealiba Times (Vic. : 1915 - 1918),Bealiba Times,VIC,1915 - 1918,2014-09-24,20140924192406
785,Beulah Record and Mallee Advocate (Vic. : 1914),Beulah Record and Mallee Advocate,VIC,1914,2014-09-24,20140924192406
786,Beulah Standard and Mallee and Wimmera Advertiser (Vic. : 1916 - 1918),Beulah Standard and Mallee and Wimmera Advertiser,VIC,1916 - 1918,2014-09-24,20140924192406
722,"Broadcaster (Fairfield, NSW : 1935 - 1970)",Broadcaster,"Fairfield, NSW",1935 - 1970,2014-09-24,20140924192406
780,Brunswick and Coburg Star (Vic. : 1914 - 1916),Brunswick and Coburg Star,VIC,1914 - 1916,2014-09-24,20140924192406
750,Camberwell and Hawthorn Advertiser (Vic. : 1914 - 1918),Camberwell and Hawthorn Advertiser,VIC,1914 - 1918,2014-09-24,20140924192406
761,Camperdown Herald (Vic. : 1914 - 1918),Camperdown Herald,VIC,1914 - 1918,2014-09-24,20140924192406
767,Casterton Free Press and Glenelg Shire Advertiser (Vic. : 1915 - 1918),Casterton Free Press and Glenelg Shire Advertiser,VIC,1915 - 1918,2014-09-24,20140924192406
545,Cobram Courier (Vic. : 1914 - 1929),Cobram Courier,VIC,1914 - 1929,2014-09-24,20140924192406
763,Colac Reformer (Vic. : 1914 - 1918),Colac Reformer,VIC,1914 - 1918,2014-09-24,20140924192406
639,Cootamundra Herald (NSW : 1877 - 1954),Cootamundra Herald,NSW,1877 - 1954,2014-09-24,20140924192406
787,Dimboola Banner and Wimmera and Mallee Advertiser (Vic. : 1914 - 1918),Dimboola Banner and Wimmera and Mallee Advertiser,VIC,1914 - 1918,2014-09-24,20140924192406
758,Dunolly and Betbetshire Express and County of Gladstone Advertiser (Vic. : 1915 - 1918),Dunolly and Betbetshire Express and County of Gladstone Advertiser,VIC,1915 - 1918,2014-09-24,20140924192406
751,Echuca and Moama Advertiser and Farmers' Gazette (Vic. : 1914 - 1918),Echuca and Moama Advertiser and Farmers' Gazette,VIC,1914 - 1918,2014-09-24,20140924192406
770,Euroa Gazette (Vic. : 1915 - 1918),Euroa Gazette,VIC,1915 - 1918,2014-09-24,20140924192406
765,"Every Week (Melbourne, Vic. : 1914 - 1918)",Every Week,"Melbourne, VIC",1914 - 1918,2014-09-24,20140924192406
774,Footscray Chronicle (Vic. : 1914 - 1918),Footscray Chronicle,VIC,1914 - 1918,2014-09-24,20140924192406
558,Geelong Advertiser (Vic. : 1859 - 1924),Geelong Advertiser,VIC,1859 - 1924,2014-09-24,20140924192406
644,Gloucester Advocate (NSW : 1905 - 1954),Gloucester Advocate,NSW,1905 - 1954,2014-09-24,20140924192406
708,Gloucester Examiner and Lower Hunter Advertiser (NSW : 1912),Gloucester Examiner and Lower Hunter Advertiser,NSW,1912,2014-09-24,20140924192406
813,Goomalling-Dowerin Mail (WA : 1916 - 1922),Goomalling-Dowerin Mail,WA,1916 - 1922,2014-09-24,20140924192406
775,"Graphic of Australia (Melbourne, Vic. : 1916 - 1918)",Graphic of Australia,"Melbourne, VIC",1916 - 1918,2014-09-24,20140924192406
762,Heytesbury Reformer and Cobden and Camperdown Advertiser (Vic. : 1914 - 1918),Heytesbury Reformer and Cobden and Camperdown Advertiser,VIC,1914 - 1918,2014-09-24,20140924192406
766,Kerang Observer (Vic. : 1914 - 1918),Kerang Observer,VIC,1914 - 1918,2014-09-24,20140924192406
779,Kilmore Advertiser (Vic. : 1915 - 1918),Kilmore Advertiser,VIC,1915 - 1918,2014-09-24,20140924192406
752,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1914 - 1918),Kyabram Free Press and Rodney and Deakin Shire Advocate,VIC,1914 - 1918,2014-09-24,20140924192406
753,Kyabram Guardian (Vic. : 1914 - 1918),Kyabram Guardian,VIC,1914 - 1918,2014-09-24,20140924192406
795,"Labor Call (Melbourne, Vic. : 1914 - 1918)",Labor Call,"Melbourne, VIC",1914 - 1918,2014-09-24,20140924192406
781,Malvern News (Vic. : 1914 - 1916),Malvern News,VIC,1914 - 1916,2014-09-24,20140924192406
815,Merredin Mercury (WA : 1912 - 1921),Merredin Mercury,WA,1912 - 1921,2014-09-24,20140924192406
647,"Methodist (Sydney, NSW : 1892 - 1954)",Methodist,"Sydney, NSW",1892 - 1954,2014-09-24,20140924192406
777,Mildura Telegraph and Darling and Lower Murray Advocate (Vic. : 1914 - 1918),Mildura Telegraph and Darling and Lower Murray Advocate,VIC,1914 - 1918,2014-09-24,20140924192406
788,Minyip Guardian and Sheep Hills Advocate (Vic. : 1915 - 1918),Minyip Guardian and Sheep Hills Advocate,VIC,1915 - 1918,2014-09-24,20140924192406
773,Morwell and Yinnar Gazette (Vic. : 1914 - 1916),Morwell and Yinnar Gazette,VIC,1914 - 1916,2014-09-24,20140924192406
817,Mount Magnet Miner and Lennonville Leader (WA : 1896 - 1926),Mount Magnet Miner and Lennonville Leader,WA,1896 - 1926,2014-09-24,20140924192406
791,Mount Wycheproof Ensign and East Wimmera Advocate (Vic. : 1914 - 1918),Mount Wycheproof Ensign and East Wimmera Advocate,VIC,1914 - 1918,2014-09-24,20140924192406
648,Mudgee Guardian and North-Western Representative (NSW : 1890 - 1954),Mudgee Guardian and North-Western Representative,NSW,1890 - 1954,2014-09-24,20140924192406
649,"Murrumbidgee Irrigator (Leeton, NSW : 1915 - 1954)",Murrumbidgee Irrigator,"Leeton, NSW",1915 - 1954,2014-09-24,20140924192406
650,"National Advocate (Bathurst, NSW : 1889 - 1954)",National Advocate,"Bathurst, NSW",1889 - 1954,2014-09-24,20140924192406
818,Northam Courier (WA : 1909 - 1922),Northam Courier,WA,1909 - 1922,2014-09-24,20140924192406
771,"Numurkah Standard and Wunghnu, Cobram, Yarroweyah and Strathmerton Advocate (Vic. : 1914 - 1918)","Numurkah Standard and Wunghnu, Cobram, Yarroweyah and Strathmerton Advocate",VIC,1914 - 1918,2014-09-24,20140924192406
593,Penshurst Free Press (Vic. : 1901 - 1918),Penshurst Free Press,VIC,1901 - 1918,2014-09-24,20140924192406
308,Port Melbourne Standard (Vic. : 1914 - 1920),Port Melbourne Standard,VIC,1914 - 1920,2014-09-24,20140924192406
309,Prahran Chronicle (Vic. : 1894 - 1906; 1914 - 1918),Prahran Chronicle,VIC,1894 - 1906; 1914 - 1918,2014-09-24,20140924192406
247,Prahran Telegraph (Vic. : 1889 - 1930),Prahran Telegraph,VIC,1889 - 1930,2014-09-24,20140924192406
776,"Public Opinion (Melbourne, Vic. : 1914 - 1915)",Public Opinion,"Melbourne, VIC",1914 - 1915,2014-09-24,20140924192406
248,"Record (Emerald Hill, Vic. : 1881 - 1954)",Record,"Emerald Hill, VIC",1881 - 1954,2014-09-24,20140924192406
768,"Romsey Examiner and General Advertiser for the Shires of Romsey, Lancefield, Gisborne, Bulla, Springfield...(Vic. : 1914 - 1918)","Romsey Examiner and General Advertiser for the Shires of Romsey, Lancefield, Gisborne, Bulla, Springfield...",VIC,1914 - 1918,2014-09-24,20140924192406
749,Sandringham News (Vic. : 1918),Sandringham News,VIC,1918,2014-09-24,20140924192406
657,Scone Advocate (NSW : 1887 - 1954),Scone Advocate,NSW,1887 - 1954,2014-09-24,20140924192406
789,Sea Lake Times and Berriwillock Advertiser (Vic. : 1914 - 1918),Sea Lake Times and Berriwillock Advertiser,VIC,1914 - 1918,2014-09-24,20140924192406
334,"Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser (Vic. : 1882 - 1891; 1914 - 1918)","Seymour Express and Goulburn Valley, Avenel, Graytown, Nagambie, Tallarook and Yea Advertiser",VIC,1882 - 1891; 1914 - 1918,2014-09-24,20140924192406
782,South Gippsland Shire Echo (Vic. : 1914 - 1918),South Gippsland Shire Echo,VIC,1914 - 1918,2014-09-24,20140924192406
794,"Spectator and Methodist Chronicle  (Melbourne, Vic. : 1914 - 1918)",Spectator and Methodist Chronicle,"Melbourne, VIC",1914 - 1918,2014-09-24,20140924192406
335,"Standard (Port Melbourne, Vic. : 1884 - 1914)",Standard,"Port Melbourne, VIC",1884 - 1914,2014-09-24,20140924192406
796,"Stock and Land (Melbourne, Vic. : 1914 - 1918)",Stock and Land,"Melbourne, VIC",1914 - 1918,2014-09-24,20140924192406
793,"Tribune  (Melbourne, Vic. : 1914 - 1918)",Tribune,"Melbourne, VIC",1914 - 1918,2014-09-24,20140924192406
799,"Vigilante (Melbourne, Vic. : 1918)",Vigilante,"Melbourne, VIC",1918,2014-09-24,20140924192406
783,Walhalla Chronicle (Vic. : 1914),Walhalla Chronicle,VIC,1914,2014-09-24,20140924192406
784,Walhalla Chronicle and Moondarra Advertiser (Vic. : 1914 - 1915),Walhalla Chronicle and Moondarra Advertiser,VIC,1914 - 1915,2014-09-24,20140924192406
820,Wickepin Argus (WA : 1910 - 1934),Wickepin Argus,WA,1910 - 1934,2014-09-24,20140924192406
759,Willaura Farmer (Vic. : 1914 - 1916),Willaura Farmer,VIC,1914 - 1916,2014-09-24,20140924192406
213,Williamstown Trade Circular (Vic. : 1855 - 1856),Williamstown Trade Circular,VIC,1855 - 1856,2014-09-24,20140924192406
800,"Winner (Melbourne, Vic. : 1914 - 1917)",Winner,"Melbourne, VIC",1914 - 1917,2014-09-24,20140924192406
769,Woodend Star (Vic. : 1915 - 1918),Woodend Star,VIC,1915 - 1918,2014-09-24,20140924192406
790,Woomelang Sun and Lascelles and Ouyen Advocate (Vic. : 1914 - 1918),Woomelang Sun and Lascelles and Ouyen Advocate,VIC,1914 - 1918,2014-09-24,20140924192406
821,Adelaide Observer (SA : 1843 - 1904),Adelaide Observer,SA,1843 - 1904,2014-10-14,20141014194747
760,Birregurra Times (Vic. : 1918),Birregurra Times,VIC,1918,2014-10-14,20141014194747
